report_id;da_run;a_run;tipo_variazione;Anno;Provincia impianto;Codice EER;Attivita a destinazione;Unita di misura;Regione;Pericoloso;Descrizione EER;Tipo operazione;Valore_prec;Valore_att;Delta;Stato
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;150110;R12;kg;Puglia;P;imballaggi contenenti residui di sostanze pericolose o contaminati da tali sostanze;R;1491943.0;1544789.0;52846.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;150111;D13;kg;Puglia;P;imballaggi metallici contenenti matrici solide porose pericolose (ad esempio amianto), compresi contenitori a pressione vuoti;D;13628.0;14334.0;706.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;150111;R12;kg;Puglia;P;imballaggi metallici contenenti matrici solide porose pericolose (ad esempio amianto), compresi contenitori a pressione vuoti;R;35138.0;37381.0;2243.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;150111;R13;kg;Puglia;P;imballaggi metallici contenenti matrici solide porose pericolose (ad esempio amianto), compresi contenitori a pressione vuoti;R;35.0;408.0;373.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;150202;D13;kg;Puglia;P;assorbenti, materiali filtranti (inclusi filtri dell'olio non specificati altrimenti), stracci e indumenti protettivi, contaminati da sostanze pericolose;D;173671.0;175549.0;1878.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;150202;R12;kg;Puglia;P;assorbenti, materiali filtranti (inclusi filtri dell'olio non specificati altrimenti), stracci e indumenti protettivi, contaminati da sostanze pericolose;R;985429.0;997179.0;11750.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;150203;D13;kg;Puglia;NP;assorbenti, materiali filtranti, stracci e indumenti protettivi, diversi da quelli di cui alla voce 15 02 02;D;267982.0;271661.0;3679.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;150203;R12;kg;Puglia;NP;assorbenti, materiali filtranti, stracci e indumenti protettivi, diversi da quelli di cui alla voce 15 02 02;R;169629.0;184955.0;15326.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;160104;R12;kg;Puglia;P;veicoli fuori uso;R;9489053.0;9663933.0;174880.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;160104;R13;kg;Puglia;P;veicoli fuori uso;R;5513110.0;5658470.0;145360.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;160104;R4;kg;Puglia;P;veicoli fuori uso;R;2206209.0;2229879.0;23670.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;160106;R12;kg;Puglia;NP;veicoli fuori uso, non contenenti liquidi né altre componenti pericolose;R;640443.0;641545.0;1102.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;160107;D13;kg;Puglia;P;filtri dell'olio;D;49904.0;51571.0;1667.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;160107;R12;kg;Puglia;P;filtri dell'olio;R;99993.0;101656.0;1663.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;160107;R13;kg;Puglia;P;filtri dell'olio;R;0.0;216.0;216.0;riga nuova
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;160112;D13;kg;Puglia;NP;pastiglie per freni, diverse da quelle di cui alla voce 16 01 11;D;24953.0;25285.0;332.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;160113;D13;kg;Puglia;P;liquidi per freni;D;2357.0;2369.0;12.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;160114;D13;kg;Puglia;P;liquidi antigelo contenenti sostanze pericolose;D;30369.0;40815.0;10446.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;160117;R4;kg;Puglia;NP;metalli ferrosi;R;4429015.0;4513615.0;84600.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;160118;R12;kg;Puglia;NP;metalli non ferrosi;R;444893.0;446695.0;1802.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;160118;R4;kg;Puglia;NP;metalli non ferrosi;R;99570.0;106770.0;7200.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;160119;R12;kg;Puglia;NP;plastica;R;48680.0;50124.0;1444.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;160120;R12;kg;Puglia;NP;vetro;R;216876.0;216896.0;20.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;160121;D13;kg;Puglia;P;componenti pericolosi diversi da quelli di cui alle voci da 16 01 07 a 16 01 11, 16 01 13 e 16 01 14;D;22091.0;22236.0;145.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;160121;R12;kg;Puglia;P;componenti pericolosi diversi da quelli di cui alle voci da 16 01 07 a 16 01 11, 16 01 13 e 16 01 14;R;66146.0;67906.0;1760.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;160122;D13;kg;Puglia;NP;componenti non specificati altrimenti;D;65475.0;66409.0;934.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;160122;R12;kg;Puglia;NP;componenti non specificati altrimenti;R;406700.0;412002.0;5302.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;160214;R12;kg;Puglia;NP;apparecchiature fuori uso, diverse da quelle di cui alle voci da 16 02 09 a 16 02 13;R;1030254.0;1040092.0;9838.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;160215;D13;kg;Puglia;P;componenti pericolosi rimossi da apparecchiature fuori uso;D;706.0;1726.0;1020.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;160215;R12;kg;Puglia;P;componenti pericolosi rimossi da apparecchiature fuori uso;R;15300.0;16359.0;1059.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;160216;R12;kg;Puglia;NP;componenti rimossi da apparecchiature fuori uso, diversi da quelli di cui alla voce 16 02 15;R;343287.0;343933.0;646.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;160303;D13;kg;Puglia;P;rifiuti inorganici contenenti sostanze pericolose;D;123105.0;153099.0;29994.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;160303;R12;kg;Puglia;P;rifiuti inorganici contenenti sostanze pericolose;R;142215.0;150795.0;8580.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;160304;D13;kg;Puglia;NP;rifiuti inorganici, diversi da quelli di cui alla voce 16 03 03;D;412016.0;420754.0;8738.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;160304;R12;kg;Puglia;NP;rifiuti inorganici, diversi da quelli di cui alla voce 16 03 03;R;2759544.0;2835494.0;75950.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;160305;D13;kg;Puglia;P;rifiuti organici contenenti sostanze pericolose;D;34009.0;38616.0;4607.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;160305;R12;kg;Puglia;P;rifiuti organici contenenti sostanze pericolose;R;27182.0;27598.0;416.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;160306;D13;kg;Puglia;NP;rifiuti organici diversi da quelli di cui alla voce 16 03 05;D;142477.0;153473.0;10996.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;160306;R12;kg;Puglia;NP;rifiuti organici diversi da quelli di cui alla voce 16 03 05;R;792280.0;810276.0;17996.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;160505;D13;kg;Puglia;NP;gas in contenitori a pressione, diversi da quelli di cui alla voce 16 05 04;D;1310.0;1345.0;35.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;160506;D13;kg;Puglia;P;sostanze chimiche di laboratorio contenenti o costituite da sostanze pericolose, comprese le miscele di sostanze chimiche di laboratorio;D;14712.0;15035.0;323.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;161002;D8;kg;Puglia;NP;rifiuti liquidi acquosi, diversi da quelle di cui alla voce 16 10 01;D;23642974.0;24125174.0;482200.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;161004;D8;kg;Puglia;NP;concentrati acquosi, diversi da quelli di cui alla voce 16 10 03;D;1938200.0;1968100.0;29900.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;161104;R13;kg;Puglia;NP;altri rivestimenti e materiali refrattari provenienti da processi metallurgici, diversi da quelli di cui alla voce 16 11 03;R;40200.0;40800.0;600.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;161104;R5;kg;Puglia;NP;altri rivestimenti e materiali refrattari provenienti da processi metallurgici, diversi da quelli di cui alla voce 16 11 03;R;3757480.0;3815480.0;58000.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;161106;D13;kg;Puglia;NP;rivestimenti e materiali refrattari provenienti da lavorazioni non metallurgiche, diversi da quelli di cui alla voce 16 11 05;D;28614.0;28916.0;302.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;170101;R5;kg;Puglia;NP;cemento;R;31431050.0;31708220.0;277170.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;170102;R5;kg;Puglia;NP;mattoni;R;49950.0;87050.0;37100.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;170103;D1;kg;Puglia;NP;mattonelle e ceramiche;D;231450.0;251030.0;19580.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;170103;R5;kg;Puglia;NP;mattonelle e ceramiche;R;260270.0;275710.0;15440.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;170107;R10;kg;Puglia;NP;miscugli di cemento, mattoni, mattonelle e ceramiche, diversi da quelli di cui alla voce 17 01 06;R;0.0;19180.0;19180.0;riga nuova
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;170107;R5;kg;Puglia;NP;miscugli di cemento, mattoni, mattonelle e ceramiche, diversi da quelli di cui alla voce 17 01 06;R;6930480.0;8005150.0;1074670.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;170201;R12;kg;Puglia;NP;legno;R;1927406.0;1962166.0;34760.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;170202;D1;kg;Puglia;NP;vetro;D;10400.0;22500.0;12100.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;170202;D13;kg;Puglia;NP;vetro;D;42016.0;42043.0;27.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;170202;R12;kg;Puglia;NP;vetro;R;368879.0;372102.0;3223.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;170203;D13;kg;Puglia;NP;plastica;D;218779.0;275519.0;56740.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;170203;R12;kg;Puglia;NP;plastica;R;820223.0;833021.0;12798.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;170203;R13;kg;Puglia;NP;plastica;R;218980.0;223900.0;4920.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;170204;R12;kg;Puglia;P;vetro, plastica e legno contenenti sostanze pericolose o da esse contaminati;R;43944.0;44044.0;100.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;170302;R5;kg;Puglia;NP;miscele bituminose diverse da quelle di cui alla voce 17 03 01;R;174153510.0;181213060.0;7059550.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;170401;R12;kg;Puglia;NP;rame, bronzo, ottone;R;418760.0;442334.0;23574.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;170401;R4;kg;Puglia;NP;rame, bronzo, ottone;R;830497.0;857197.0;26700.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;170402;R12;kg;Puglia;NP;alluminio;R;413001.0;416361.0;3360.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;170402;R4;kg;Puglia;NP;alluminio;R;1981259.0;2032349.0;51090.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;170403;R12;kg;Puglia;NP;piombo;R;18716.0;19296.0;580.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;170405;R12;kg;Puglia;NP;ferro e acciaio;R;1590541.0;1594111.0;3570.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;170405;R13;kg;Puglia;NP;ferro e acciaio;R;2702884.0;2745184.0;42300.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;170405;R4;kg;Puglia;NP;ferro e acciaio;R;39312918.0;40118787.0;805869.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;170407;R12;kg;Puglia;NP;metalli misti;R;3104251.0;3248519.0;144268.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;170407;R4;kg;Puglia;NP;metalli misti;R;262253.0;268273.0;6020.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;170411;R12;kg;Puglia;NP;cavi, diversi da quelli di cui alla voce 17 04 10;R;326840.0;369720.0;42880.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;170411;R4;kg;Puglia;NP;cavi, diversi da quelli di cui alla voce 17 04 10;R;1537602.0;1593362.0;55760.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;170504;R10;kg;Puglia;NP;terra e rocce, diverse da quelle di cui alla voce 17 05 03;R;13462280.0;13534780.0;72500.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;170504;R5;kg;Puglia;NP;terra e rocce, diverse da quelle di cui alla voce 17 05 03;R;454231919.0;466402569.0;12170650.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;170603;D13;kg;Puglia;P;altri materiali isolanti contenenti o costituiti da sostanze pericolose;D;218486.0;218616.0;130.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;170603;R12;kg;Puglia;P;altri materiali isolanti contenenti o costituiti da sostanze pericolose;R;173191.0;175691.0;2500.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;170604;D13;kg;Puglia;NP;materiali isolanti, diversi da quelli di cui alle voci 17 06 01 e 17 06 03;D;792489.0;807684.0;15195.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;170802;R5;kg;Puglia;NP;materiali da costruzione a base di gesso, diversi da quelli di cui alla voce 17 08 01;R;1095565.0;1115085.0;19520.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;170904;D1;kg;Puglia;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;D;2242260.0;2294480.0;52220.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;170904;D13;kg;Puglia;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;D;181720.0;210310.0;28590.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;170904;R10;kg;Puglia;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;R;2328820.0;2942500.0;613680.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;170904;R12;kg;Puglia;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;R;705208.0;716718.0;11510.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;170904;R13;kg;Puglia;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;R;823250.0;828350.0;5100.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;170904;R5;kg;Puglia;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;R;464581299.0;475553879.0;10972580.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;180103;D14;kg;Puglia;P;rifiuti che devono essere raccolti e smaltiti applicando precauzioni particolari per evitare infezioni;D;1877.0;1997.0;120.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;180103;R12;kg;Puglia;P;rifiuti che devono essere raccolti e smaltiti applicando precauzioni particolari per evitare infezioni;R;3035699.0;3156285.0;120586.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;180106;D14;kg;Puglia;P;sostanze chimiche pericolose o contenenti sostanze pericolose;D;348775.0;355217.0;6442.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;180108;D14;kg;Puglia;P;medicinali citotossici e citostatici;D;1233.0;2464.0;1231.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;180109;D13;kg;Puglia;NP;medicinali diversi da quelli di cui alla voce 18 01 08;D;10212.0;10224.0;12.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;180109;R12;kg;Puglia;NP;medicinali diversi da quelli di cui alla voce 18 01 08;R;63676.0;67852.0;4176.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;180202;R12;kg;Puglia;P;rifiuti che devono essere raccolti e smaltiti applicando precauzioni particolari per evitare infezioni;R;10964.0;11326.0;362.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;190599;D8;kg;Puglia;NP;rifiuti non specificati altrimenti;D;2231770.0;2353940.0;122170.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;190703;D13;kg;Puglia;NP;percolato di discarica, diverso da quello di cui alla voce 19 07 02;D;220.0;650.0;430.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;190703;D8;kg;Puglia;NP;percolato di discarica, diverso da quello di cui alla voce 19 07 02;D;3367510.0;3477670.0;110160.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;190805;D8;kg;Puglia;NP;fanghi prodotti dal trattamento delle acque reflue urbane;D;324940.0;338540.0;13600.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;190805;R1;kg;Puglia;NP;fanghi prodotti dal trattamento delle acque reflue urbane;R;527085.0;538205.0;11120.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;190805;R12;kg;Puglia;NP;fanghi prodotti dal trattamento delle acque reflue urbane;R;2741140.0;2796750.0;55610.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;190809;D13;kg;Puglia;NP;miscele di oli e grassi prodotte dalla separazione olio/acqua, contenenti esclusivamente oli e grassi commestibili;D;1808.0;3008.0;1200.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;190809;D8;kg;Puglia;NP;miscele di oli e grassi prodotte dalla separazione olio/acqua, contenenti esclusivamente oli e grassi commestibili;D;1509710.0;1550710.0;41000.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;190814;D13;kg;Puglia;NP;fanghi prodotti da altri trattamenti di acque reflue industriali, diversi da quelli di cui alla voce 19 08 13;D;374814.0;396544.0;21730.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;190899;D8;kg;Puglia;NP;rifiuti non specificati altrimenti;D;656040.0;669040.0;13000.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;190901;D13;kg;Puglia;NP;rifiuti solidi prodotti dai processi di filtrazione e vaglio primari;D;22502.0;22645.0;143.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;190904;D13;kg;Puglia;NP;carbone attivo esaurito;D;39600.0;39778.0;178.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;191201;R12;kg;Puglia;NP;carta e cartone;R;191535.0;195675.0;4140.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;191202;R4;kg;Puglia;NP;metalli ferrosi;R;8776074.0;9086384.0;310310.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;191203;R4;kg;Puglia;NP;metalli non ferrosi;R;1143994.0;1226600.0;82606.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;191204;D13;kg;Puglia;NP;plastica e gomma;D;100203.0;103223.0;3020.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;191204;R12;kg;Puglia;NP;plastica e gomma;R;9300784.0;10133619.0;832835.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;191207;R12;kg;Puglia;NP;legno diverso da quello di cui alla voce 19 12 06;R;1587214.0;1671164.0;83950.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;191212;D13;kg;Puglia;NP;altri rifiuti (compresi materiali misti) prodotti dal trattamento meccanico di rifiuti, diversi da quelli di cui alla voce 19 12 11;D;1934085.0;1962450.0;28365.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;191212;R12;kg;Puglia;NP;altri rifiuti (compresi materiali misti) prodotti dal trattamento meccanico di rifiuti, diversi da quelli di cui alla voce 19 12 11;R;5266098.0;5373228.0;107130.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;200101;R12;kg;Puglia;NP;carta e cartone;R;2145267.0;2198267.0;53000.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;200101;R3;kg;Puglia;NP;carta e cartone;R;15840350.0;16139830.0;299480.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;200108;R3;kg;Puglia;NP;rifiuti biodegradabili di cucine e mense;R;68652700.0;70706570.0;2053870.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;200110;R12;kg;Puglia;NP;abbigliamento;R;57533.0;67243.0;9710.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;200110;R3;kg;Puglia;NP;abbigliamento;R;302900.0;318900.0;16000.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;200125;R12;kg;Puglia;NP;oli e grassi commestibili;R;215907.0;218687.0;2780.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;200125;R9;kg;Puglia;NP;oli e grassi commestibili;R;3237162.0;3359933.0;122771.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;200127;D13;kg;Puglia;P;vernici, inchiostri, adesivi e resine contenenti sostanze pericolose;D;31486.0;33266.0;1780.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;200127;D14;kg;Puglia;P;vernici, inchiostri, adesivi e resine contenenti sostanze pericolose;D;4306.0;13266.0;8960.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;200127;R12;kg;Puglia;P;vernici, inchiostri, adesivi e resine contenenti sostanze pericolose;R;203812.0;216777.0;12965.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;200128;D13;kg;Puglia;NP;vernici, inchiostri, adesivi e resine, diversi da quelli di cui alla voce 20 01 27;D;29144.0;30194.0;1050.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;200128;D14;kg;Puglia;NP;vernici, inchiostri, adesivi e resine, diversi da quelli di cui alla voce 20 01 27;D;1816.0;4406.0;2590.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;200128;R12;kg;Puglia;NP;vernici, inchiostri, adesivi e resine, diversi da quelli di cui alla voce 20 01 27;R;37812.0;48735.0;10923.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;200138;R12;kg;Puglia;NP;legno diverso da quello di cui alla voce 20 01 37;R;4958210.0;5139400.0;181190.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;200138;R3;kg;Puglia;NP;legno diverso da quello di cui alla voce 20 01 37;R;418664.0;441444.0;22780.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;200139;R12;kg;Puglia;NP;plastica;R;93215.0;94645.0;1430.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;200140;R12;kg;Puglia;NP;metalli;R;349083.0;370665.0;21582.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;200140;R4;kg;Puglia;NP;metalli;R;672406.0;701746.0;29340.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;200201;R3;kg;Puglia;NP;rifiuti biodegradabili;R;5880660.0;5956400.0;75740.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;200301;D8;kg;Puglia;NP;rifiuti urbani non differenziati;D;69540382.0;70598782.0;1058400.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;200301;R12;kg;Puglia;NP;rifiuti urbani non differenziati;R;83296561.0;85795659.0;2499098.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;200302;R3;kg;Puglia;NP;rifiuti dei mercati;R;1937290.0;1971640.0;34350.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;200304;D8;kg;Puglia;NP;fanghi delle fosse settiche;D;6048010.0;6195230.0;147220.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;200306;D8;kg;Puglia;NP;rifiuti della pulizia delle fognature;D;1257400.0;1275900.0;18500.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;200307;R12;kg;Puglia;NP;rifiuti ingombranti;R;9208377.0;9347878.0;139501.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BG;010413;R12;kg;Lombardia;NP;rifiuti prodotti dal taglio e dalla segagione della pietra, diversi da quelli di cui alla voce 01 04 07;R;30740.0;37850.0;7110.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BG;010413;R5;kg;Lombardia;NP;rifiuti prodotti dal taglio e dalla segagione della pietra, diversi da quelli di cui alla voce 01 04 07;R;472060.0;531230.0;59170.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BG;020103;R3;kg;Lombardia;NP;scarti di tessuti vegetali;R;852840.0;896080.0;43240.0;riga preesistente
58;2026-09-07;2026-09-15;accumulo anno corrente;2026;BG;020104;R12;kg;Lombardia;NP;rifiuti plastici (ad esclusione degli imballaggi);R;226613.0;231593.0;4980.0;riga preesistente
